               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   7,            0.037077,            0.037054,            0.012954,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072405,           0.0072405,           0.0072405
                   8,             0.03607,            0.035783,            0.012351,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067805,           0.0067805,           0.0067805
                   9,            0.035185,            0.034646,            0.011857,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063206,           0.0063206,           0.0063206
                  10,            0.034461,            0.033584,            0.011453,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058607,           0.0058607,           0.0058607
                  11,            0.033758,            0.032531,            0.011099,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054008,           0.0054008,           0.0054008
                  12,            0.033145,            0.031549,            0.010799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049408,           0.0049408,           0.0049408
                  13,            0.032571,            0.030605,            0.010519,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044809,           0.0044809,           0.0044809
                  14,            0.031987,            0.029549,            0.010281,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004021,            0.004021,            0.004021
                  15,            0.031448,            0.028615,            0.010042,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035611,           0.0035611,           0.0035611
                  16,            0.030885,            0.027634,           0.0098139,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031011,           0.0031011,           0.0031011
                  17,             0.03039,            0.026685,           0.0096234,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026412,           0.0026412,           0.0026412
                  18,            0.029873,            0.025761,           0.0094243,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021813,           0.0021813,           0.0021813
                  19,            0.029371,            0.024811,           0.0092492,             0.76551,             0.81545,              0.8032,             0.59065,            0.031553,            0.034836,            0.016787,           0.0017213,           0.0017213,           0.0017213
                   0,            0.087622,            0.050192,            0.048481,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.064415,           0.0033324,           0.0033324
                   1,             0.07427,            0.045543,             0.03593,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.037351,           0.0063637,           0.0063637
                   2,            0.071247,            0.043794,            0.026148,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0099842,           0.0090917,           0.0090917
                   3,            0.067025,            0.041454,            0.019572,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087225,           0.0087225,           0.0087225
                   4,            0.064102,            0.039513,            0.016021,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087225,           0.0087225,           0.0087225
                   5,            0.061844,            0.037786,            0.013714,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082633,           0.0082633,           0.0082633
                   6,            0.060224,            0.036361,            0.012365,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078041,           0.0078041,           0.0078041
                   7,            0.058853,            0.035085,            0.011478,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073449,           0.0073449,           0.0073449
                   8,            0.057683,            0.033907,            0.010859,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068857,           0.0068857,           0.0068857
                   9,            0.056678,             0.03288,             0.01038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064265,           0.0064265,           0.0064265
                  10,            0.055824,            0.031853,           0.0099879,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059674,           0.0059674,           0.0059674
                  11,            0.054978,            0.030838,           0.0096535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055082,           0.0055082,           0.0055082
                  12,            0.054215,            0.029899,           0.0093696,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005049,            0.005049,            0.005049
                  13,            0.053463,            0.028951,           0.0091038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045898,           0.0045898,           0.0045898
                  14,            0.052776,            0.028042,           0.0088699,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041306,           0.0041306,           0.0041306
                  15,            0.052096,            0.027116,           0.0086454,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036715,           0.0036715,           0.0036715
                  16,            0.051389,            0.026151,           0.0084288,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032123,           0.0032123,           0.0032123
                  17,            0.050732,            0.025201,           0.0082296,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027531,           0.0027531,           0.0027531
                  18,            0.050101,            0.024307,           0.0080295,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022939,           0.0022939,           0.0022939
                  19,            0.049462,            0.023364,           0.0078356,             0.74058,             0.81901,             0.79505,              0.6041,            0.053293,            0.034705,            0.012712,           0.0018347,           0.0018347,           0.0018347
                   0,            0.076899,            0.049905,            0.045387,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.068971,           0.0033314,           0.0033314
                   1,            0.064957,            0.045469,            0.032622,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.039194,           0.0063648,           0.0063648
                   2,            0.062141,            0.043761,            0.022903,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091177,           0.0090982,           0.0090982
                   3,            0.058246,             0.04125,            0.016747,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00865,             0.00865,             0.00865
                   4,            0.055774,            0.039333,            0.013511,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00865,             0.00865,             0.00865
                   5,            0.053832,            0.037553,            0.011739,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0082,              0.0082,              0.0082
                   6,            0.052434,            0.036123,            0.010753,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00775,             0.00775,             0.00775
                   7,            0.051286,            0.034825,            0.010085,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0073,              0.0073,              0.0073
                   8,            0.050285,            0.033669,            0.009607,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00685,             0.00685,             0.00685
                   9,            0.049431,            0.032615,            0.009229,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0064,              0.0064,              0.0064
                  10,            0.048705,            0.031617,           0.0089248,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00595,             0.00595,             0.00595
                  11,            0.048009,            0.030641,           0.0086559,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0055,              0.0055,              0.0055
                  12,            0.047411,            0.029754,           0.0084373,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  13,            0.046743,            0.028744,           0.0082136,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0046,              0.0046,              0.0046
                  14,            0.046194,            0.027908,           0.0080332,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00415,             0.00415,             0.00415
                  15,             0.04561,            0.026933,           0.0078558,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0037,              0.0037,              0.0037
                  16,            0.045014,            0.025992,            0.007678,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00325,             0.00325,             0.00325
                  17,            0.044464,            0.025014,           0.0075218,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0028,              0.0028,              0.0028
                  18,            0.043888,            0.024083,           0.0073515,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00235,             0.00235,             0.00235
                  19,            0.043312,            0.023089,           0.0071969,             0.75023,              0.8225,             0.80142,             0.61291,            0.046489,            0.034784,            0.012067,              0.0019,              0.0019,              0.0019
                   0,            0.082014,            0.053881,            0.051148,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.071569,           0.0033497,           0.0033497
                   1,            0.067702,            0.048034,            0.036481,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.04282,           0.0063998,           0.0063998
                   2,            0.063981,            0.045748,            0.024702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013769,           0.0091482,           0.0091482
                   3,            0.059475,            0.043124,            0.017377,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091171,           0.0091171,           0.0091171
                   4,            0.056275,            0.040727,            0.013589,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091171,           0.0091171,           0.0091171
                   5,            0.053978,            0.038798,             0.01161,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0086428,           0.0086428,           0.0086428
                   6,            0.052365,              0.0372,            0.010518,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081685,           0.0081685,           0.0081685
                   7,            0.051019,            0.035829,           0.0097932,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076942,           0.0076942,           0.0076942
                   8,            0.049874,            0.034604,           0.0092678,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072199,           0.0072199,           0.0072199
                   9,            0.048859,            0.033436,           0.0088409,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067456,           0.0067456,           0.0067456
                  10,            0.048006,            0.032348,           0.0084973,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062713,           0.0062713,           0.0062713
                  11,            0.047156,            0.031307,           0.0082064,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005797,            0.005797,            0.005797
                  12,            0.046413,            0.030357,           0.0079575,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053227,           0.0053227,           0.0053227
                  13,            0.045672,            0.029329,           0.0077189,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048484,           0.0048484,           0.0048484
                  14,            0.044987,            0.028327,           0.0075045,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043741,           0.0043741,           0.0043741
                  15,            0.044281,            0.027327,           0.0072994,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038998,           0.0038998,           0.0038998
                  16,            0.043574,            0.026307,           0.0071073,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034255,           0.0034255,           0.0034255
                  17,              0.0429,            0.025246,            0.006925,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029512,           0.0029512,           0.0029512
                  18,            0.042207,            0.024209,           0.0067352,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024769,           0.0024769,           0.0024769
                  19,            0.041537,              0.0231,           0.0065637,             0.76769,             0.82744,             0.81743,             0.63149,            0.044938,            0.035203,            0.011542,           0.0020026,           0.0020026,           0.0020026
                   0,            0.077632,            0.041672,            0.046233,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.073085,           0.0036321,           0.0036321
                   1,            0.066444,             0.03729,            0.028922,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.045814,           0.0069274,           0.0069274
                   2,            0.063677,            0.035791,            0.020076,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.018205,           0.0098835,           0.0098835
                   3,            0.060857,            0.034298,            0.015948,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010226,            0.010226,            0.010226
                   4,            0.058244,            0.032735,            0.013574,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010226,            0.010226,            0.010226
                   5,            0.056057,            0.031319,            0.012037,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0096713,           0.0096713,           0.0096713
                   6,             0.05437,            0.030093,            0.011049,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091166,           0.0091166,           0.0091166
                   7,            0.053013,            0.029065,            0.010322,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085619,           0.0085619,           0.0085619
                   8,            0.051809,            0.028067,           0.0097999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080072,           0.0080072,           0.0080072
                   9,            0.050742,            0.027155,           0.0093598,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074525,           0.0074525,           0.0074525
                  10,            0.049821,             0.02627,           0.0089985,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068978,           0.0068978,           0.0068978
                  11,            0.048918,            0.025414,            0.008677,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063431,           0.0063431,           0.0063431
                  12,            0.048022,            0.024564,           0.0083969,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057885,           0.0057885,           0.0057885
                  13,            0.047241,            0.023746,           0.0081376,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052338,           0.0052338,           0.0052338
                  14,            0.046483,            0.022926,           0.0078968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046791,           0.0046791,           0.0046791
                  15,            0.045745,            0.022103,           0.0076729,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041244,           0.0041244,           0.0041244
                  16,            0.044937,            0.021244,           0.0074462,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035697,           0.0035697,           0.0035697
                  17,            0.044216,              0.0204,           0.0072387,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003015,            0.003015,            0.003015
                  18,            0.043476,            0.019552,           0.0070208,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024603,           0.0024603,           0.0024603
                  19,            0.042768,            0.018715,           0.0068186,             0.75872,             0.82523,             0.80908,              0.6185,            0.046879,            0.028694,            0.011728,           0.0019056,           0.0019056,           0.0019056
                   0,            0.056065,            0.028774,            0.044811,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.053018,           0.0040544,           0.0040544
                   1,            0.044675,            0.024443,            0.024428,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.03438,           0.0077457,           0.0077457
                   2,            0.041197,            0.023105,            0.014581,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.015376,            0.011071,            0.011071
                   3,            0.037884,            0.021905,            0.010125,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011199,            0.011199,            0.011199
                   4,            0.034511,            0.020459,           0.0081136,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011199,            0.011199,            0.011199
                   5,            0.032226,            0.019346,           0.0070335,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010616,            0.010616,            0.010616
                   6,            0.030808,            0.018542,           0.0063999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010032,            0.010032,            0.010032
                   7,            0.029654,            0.017864,           0.0059297,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0094487,           0.0094487,           0.0094487
                   8,            0.028786,            0.017301,           0.0055997,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088651,           0.0088651,           0.0088651
                   9,             0.02803,            0.016799,           0.0053355,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082816,           0.0082816,           0.0082816
                  10,            0.027291,            0.016271,           0.0051074,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007698,            0.007698,            0.007698
                  11,            0.026633,            0.015771,           0.0049047,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071145,           0.0071145,           0.0071145
                  12,            0.026016,            0.015301,           0.0047305,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065309,           0.0065309,           0.0065309
                  13,            0.025395,            0.014807,           0.0045632,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059474,           0.0059474,           0.0059474
